visitorid,itemid,recommendation_score
710306,282385,22.0
710306,182407,21.0
710800,358819,4.0
710800,337166,1.0
710800,301547,1.0
710800,118633,1.0
710800,39207,1.0
710800,69081,1.0
710800,143316,1.0
710800,256694,1.0
710800,97890,1.0
710800,55072,1.0
710833,358819,4.0
710833,337166,1.0
710833,301547,1.0
710833,118633,1.0
710833,39207,1.0
710833,69081,1.0
710833,143316,1.0
710833,256694,1.0
710833,97890,1.0
710833,55072,1.0
710916,119736,91.0
710916,409804,35.0
710916,213834,34.0
710916,439963,32.0
710916,355994,30.0
710916,235559,27.0
710916,65021,25.0
710916,338395,25.0
710916,282385,22.0
710916,182407,21.0
711116,358819,4.0
711116,337166,1.0
711116,301547,1.0
711116,118633,1.0
711116,39207,1.0
711116,69081,1.0
711116,143316,1.0
711116,256694,1.0
711116,97890,1.0
711116,55072,1.0
711129,358819,4.0
711129,337166,1.0
711129,301547,1.0
711129,118633,1.0
711129,39207,1.0
711129,69081,1.0
711129,143316,1.0
711129,256694,1.0
711129,97890,1.0
711129,55072,1.0
711643,119736,91.0
711643,409804,35.0
711643,213834,34.0
711643,439963,32.0
711643,355994,30.0
711643,235559,27.0
711643,65021,25.0
711643,338395,25.0
711643,282385,22.0
711643,442725,21.0
712310,119736,91.0
712310,409804,35.0
712310,213834,34.0
712310,439963,32.0
712310,355994,30.0
712310,235559,27.0
712310,338395,25.0
712310,65021,25.0
712310,282385,22.0
712310,442725,21.0
712841,358819,4.0
712841,337166,1.0
712841,301547,1.0
712841,118633,1.0
712841,39207,1.0
712841,69081,1.0
712841,143316,1.0
712841,256694,1.0
712841,97890,1.0
712841,55072,1.0
712852,358819,4.0
712852,337166,1.0
712852,301547,1.0
712852,118633,1.0
712852,39207,1.0
712852,69081,1.0
712852,143316,1.0
712852,256694,1.0
712852,97890,1.0
712852,55072,1.0
713044,358819,4.0
713044,39207,1.0
713044,52481,1.0
713044,143316,1.0
713044,256694,1.0
713044,97890,1.0
713044,55072,1.0
713044,311886,1.0
713044,380693,1.0
713044,202168,1.0
713352,358819,4.0
713352,337166,1.0
713352,301547,1.0
713352,118633,1.0
713352,39207,1.0
713352,69081,1.0
713352,143316,1.0
713352,256694,1.0
713352,97890,1.0
713352,55072,1.0
713398,358819,4.0
713398,337166,1.0
713398,301547,1.0
713398,118633,1.0
713398,39207,1.0
713398,69081,1.0
713398,143316,1.0
713398,256694,1.0
713398,97890,1.0
713398,55072,1.0
713529,358819,4.0
713529,118633,1.0
713529,39207,1.0
713529,143316,1.0
713529,256694,1.0
713529,97890,1.0
713529,55072,1.0
713529,311886,1.0
713529,380693,1.0
713529,202168,1.0
713787,358819,4.0
713787,337166,1.0
713787,301547,1.0
713787,118633,1.0
713787,39207,1.0
713787,69081,1.0
713787,143316,1.0
713787,256694,1.0
713787,97890,1.0
713787,55072,1.0
714104,358819,4.0
714104,337166,1.0
714104,301547,1.0
714104,118633,1.0
714104,39207,1.0
714104,69081,1.0
714104,143316,1.0
714104,256694,1.0
714104,97890,1.0
714104,55072,1.0
714676,358819,4.0
714676,337166,1.0
714676,301547,1.0
714676,118633,1.0
714676,39207,1.0
714676,69081,1.0
714676,143316,1.0
714676,256694,1.0
714676,97890,1.0
714676,55072,1.0
714896,358819,4.0
714896,337166,1.0
714896,301547,1.0
714896,118633,1.0
714896,39207,1.0
714896,69081,1.0
714896,143316,1.0
714896,256694,1.0
714896,97890,1.0
714896,55072,1.0
715449,358819,4.0
715449,337166,1.0
715449,301547,1.0
715449,118633,1.0
715449,39207,1.0
715449,69081,1.0
715449,143316,1.0
715449,256694,1.0
715449,97890,1.0
715449,55072,1.0
715911,358819,4.0
715911,337166,1.0
715911,301547,1.0
715911,118633,1.0
715911,39207,1.0
715911,69081,1.0
715911,143316,1.0
715911,256694,1.0
715911,97890,1.0
715911,55072,1.0
716043,358819,4.0
716043,337166,1.0
716043,301547,1.0
716043,118633,1.0
716043,39207,1.0
716043,69081,1.0
716043,143316,1.0
716043,256694,1.0
716043,97890,1.0
716043,55072,1.0
716167,358819,4.0
716167,337166,1.0
716167,301547,1.0
716167,118633,1.0
716167,39207,1.0
716167,69081,1.0
716167,143316,1.0
716167,256694,1.0
716167,97890,1.0
716167,55072,1.0
716512,358819,4.0
716512,337166,1.0
716512,301547,1.0
716512,118633,1.0
716512,39207,1.0
716512,69081,1.0
716512,143316,1.0
716512,256694,1.0
716512,97890,1.0
716512,55072,1.0
716824,358819,4.0
716824,337166,1.0
716824,301547,1.0
716824,118633,1.0
716824,39207,1.0
716824,69081,1.0
716824,143316,1.0
716824,256694,1.0
716824,97890,1.0
716824,55072,1.0
717251,358819,4.0
717251,337166,1.0
717251,301547,1.0
717251,118633,1.0
717251,39207,1.0
717251,69081,1.0
717251,143316,1.0
717251,256694,1.0
717251,97890,1.0
717251,55072,1.0
717343,358819,4.0
717343,337166,1.0
717343,301547,1.0
717343,118633,1.0
717343,39207,1.0
717343,69081,1.0
717343,143316,1.0
717343,256694,1.0
717343,97890,1.0
717343,55072,1.0
717521,358819,4.0
717521,337166,1.0
717521,301547,1.0
717521,118633,1.0
717521,39207,1.0
717521,69081,1.0
717521,143316,1.0
717521,256694,1.0
717521,97890,1.0
717521,55072,1.0
717706,358819,4.0
717706,337166,1.0
717706,301547,1.0
717706,118633,1.0
717706,39207,1.0
717706,69081,1.0
717706,143316,1.0
717706,256694,1.0
717706,97890,1.0
717706,55072,1.0
718020,119736,91.0
718020,409804,35.0
718020,213834,34.0
718020,439963,32.0
718020,355994,30.0
718020,235559,27.0
718020,338395,25.0
718020,65021,25.0
718020,282385,22.0
718020,442725,21.0
718058,358819,4.0
718058,337166,1.0
718058,301547,1.0
718058,118633,1.0
718058,39207,1.0
718058,69081,1.0
718058,143316,1.0
718058,256694,1.0
718058,97890,1.0
718058,55072,1.0
718505,358819,4.0
718505,337166,1.0
718505,301547,1.0
718505,118633,1.0
718505,39207,1.0
718505,69081,1.0
718505,143316,1.0
718505,256694,1.0
718505,97890,1.0
718505,55072,1.0
718624,358819,4.0
718624,337166,1.0
718624,301547,1.0
718624,118633,1.0
718624,39207,1.0
718624,69081,1.0
718624,143316,1.0
718624,256694,1.0
718624,97890,1.0
718624,55072,1.0
718867,358819,4.0
718867,337166,1.0
718867,301547,1.0
718867,118633,1.0
718867,39207,1.0
718867,69081,1.0
718867,143316,1.0
718867,256694,1.0
718867,97890,1.0
718867,55072,1.0
720029,119736,91.0
720029,409804,35.0
720029,213834,34.0
720029,439963,32.0
720029,355994,30.0
720029,235559,27.0
720029,338395,25.0
720029,65021,25.0
720029,282385,22.0
720029,442725,21.0
720607,358819,4.0
720607,337166,1.0
720607,301547,1.0
720607,118633,1.0
720607,39207,1.0
720607,69081,1.0
720607,143316,1.0
720607,256694,1.0
720607,97890,1.0
720607,55072,1.0
720717,358819,4.0
720717,337166,1.0
720717,301547,1.0
720717,118633,1.0
720717,39207,1.0
720717,69081,1.0
720717,143316,1.0
720717,256694,1.0
720717,97890,1.0
720717,55072,1.0
721698,358819,4.0
721698,337166,1.0
721698,301547,1.0
721698,118633,1.0
721698,39207,1.0
721698,69081,1.0
721698,143316,1.0
721698,256694,1.0
721698,97890,1.0
721698,55072,1.0
721828,119736,91.0
721828,409804,35.0
721828,213834,34.0
721828,439963,32.0
721828,355994,30.0
721828,235559,27.0
721828,338395,25.0
721828,65021,25.0
721828,282385,22.0
721828,442725,21.0
722403,358819,4.0
722403,337166,1.0
722403,301547,1.0
722403,118633,1.0
722403,39207,1.0
722403,69081,1.0
722403,143316,1.0
722403,256694,1.0
722403,97890,1.0
722403,55072,1.0
722437,358819,4.0
722437,337166,1.0
722437,301547,1.0
722437,118633,1.0
722437,39207,1.0
722437,69081,1.0
722437,143316,1.0
722437,256694,1.0
722437,97890,1.0
722437,55072,1.0
722663,358819,4.0
722663,337166,1.0
722663,301547,1.0
722663,118633,1.0
722663,39207,1.0
722663,69081,1.0
722663,143316,1.0
722663,256694,1.0
722663,97890,1.0
722663,55072,1.0
722808,358819,4.0
722808,337166,1.0
722808,301547,1.0
722808,118633,1.0
722808,39207,1.0
722808,69081,1.0
722808,143316,1.0
722808,256694,1.0
722808,97890,1.0
722808,55072,1.0
722837,358819,4.0
722837,337166,1.0
722837,301547,1.0
722837,118633,1.0
722837,39207,1.0
722837,69081,1.0
722837,143316,1.0
722837,256694,1.0
722837,97890,1.0
722837,55072,1.0
722936,358819,4.0
722936,337166,1.0
722936,301547,1.0
722936,118633,1.0
722936,39207,1.0
722936,69081,1.0
722936,143316,1.0
722936,256694,1.0
722936,97890,1.0
722936,55072,1.0
723009,358819,4.0
723009,337166,1.0
723009,301547,1.0
723009,118633,1.0
723009,39207,1.0
723009,69081,1.0
723009,143316,1.0
723009,256694,1.0
723009,97890,1.0
723009,55072,1.0
723100,358819,4.0
723100,337166,1.0
723100,301547,1.0
723100,118633,1.0
723100,39207,1.0
723100,69081,1.0
723100,143316,1.0
723100,256694,1.0
723100,97890,1.0
723100,55072,1.0
723264,358819,4.0
723264,337166,1.0
723264,301547,1.0
723264,118633,1.0
723264,39207,1.0
723264,69081,1.0
723264,143316,1.0
723264,256694,1.0
723264,97890,1.0
723264,55072,1.0
724821,358819,4.0
724821,337166,1.0
724821,301547,1.0
724821,118633,1.0
724821,39207,1.0
724821,69081,1.0
724821,143316,1.0
724821,256694,1.0
724821,97890,1.0
724821,55072,1.0
724880,358819,4.0
724880,337166,1.0
724880,301547,1.0
724880,118633,1.0
724880,39207,1.0
724880,69081,1.0
724880,143316,1.0
724880,256694,1.0
724880,97890,1.0
724880,55072,1.0
725131,358819,4.0
725131,337166,1.0
725131,301547,1.0
725131,118633,1.0
725131,39207,1.0
725131,69081,1.0
725131,143316,1.0
725131,256694,1.0
725131,97890,1.0
725131,55072,1.0
725363,358819,4.0
725363,337166,1.0
725363,301547,1.0
725363,118633,1.0
725363,39207,1.0
725363,69081,1.0
725363,143316,1.0
725363,256694,1.0
725363,97890,1.0
725363,55072,1.0
725497,119736,91.0
725497,409804,35.0
725497,213834,34.0
725497,439963,32.0
725497,355994,30.0
725497,235559,27.0
725497,65021,25.0
725497,338395,25.0
725497,282385,22.0
725497,442725,21.0
725995,358819,4.0
725995,337166,1.0
725995,301547,1.0
725995,118633,1.0
725995,39207,1.0
725995,69081,1.0
725995,143316,1.0
725995,256694,1.0
725995,97890,1.0
725995,55072,1.0
726006,358819,4.0
726006,337166,1.0
726006,301547,1.0
726006,118633,1.0
726006,39207,1.0
726006,69081,1.0
726006,143316,1.0
726006,256694,1.0
726006,97890,1.0
726006,55072,1.0
726011,358819,4.0
726011,337166,1.0
726011,301547,1.0
726011,118633,1.0
726011,39207,1.0
726011,69081,1.0
726011,143316,1.0
726011,256694,1.0
726011,97890,1.0
726011,55072,1.0
726227,358819,4.0
726227,68516,2.0
726227,218958,1.0
726227,118633,1.0
726227,39207,1.0
726227,143316,1.0
726227,256694,1.0
726227,97890,1.0
726227,55072,1.0
726227,311886,1.0
726483,119736,91.0
726483,409804,35.0
726483,213834,34.0
726483,439963,32.0
726483,355994,30.0
726483,235559,27.0
726483,65021,25.0
726483,338395,25.0
726483,282385,22.0
726483,442725,21.0
726576,119736,91.0
726576,409804,35.0
726576,213834,34.0
726576,439963,32.0
726576,355994,30.0
726576,235559,27.0
726576,338395,25.0
726576,65021,25.0
726576,282385,22.0
726576,442725,21.0
726916,358819,4.0
726916,337166,1.0
726916,301547,1.0
726916,118633,1.0
726916,39207,1.0
726916,69081,1.0
726916,143316,1.0
726916,256694,1.0
726916,97890,1.0
726916,55072,1.0
726924,119736,91.0
726924,409804,35.0
726924,213834,34.0
726924,439963,32.0
726924,355994,30.0
726924,235559,27.0
726924,65021,25.0
726924,338395,25.0
726924,282385,22.0
726924,442725,21.0
727494,358819,4.0
727494,118633,1.0
727494,39207,1.0
727494,143316,1.0
727494,256694,1.0
727494,97890,1.0
727494,55072,1.0
727494,311886,1.0
727494,380693,1.0
727494,202168,1.0
728015,358819,4.0
728015,337166,1.0
728015,301547,1.0
728015,118633,1.0
728015,39207,1.0
728015,69081,1.0
728015,143316,1.0
728015,256694,1.0
728015,97890,1.0
728015,55072,1.0
728150,358819,4.0
728150,337166,1.0
728150,301547,1.0
728150,118633,1.0
728150,39207,1.0
728150,69081,1.0
728150,143316,1.0
728150,256694,1.0
728150,97890,1.0
728150,55072,1.0
728304,358819,4.0
728304,337166,1.0
728304,301547,1.0
728304,118633,1.0
728304,39207,1.0
728304,69081,1.0
728304,143316,1.0
728304,256694,1.0
728304,97890,1.0
728304,55072,1.0
728517,358819,4.0
728517,337166,1.0
728517,301547,1.0
728517,118633,1.0
728517,39207,1.0
728517,69081,1.0
728517,143316,1.0
728517,256694,1.0
728517,97890,1.0
728517,55072,1.0
728584,358819,4.0
728584,337166,1.0
728584,301547,1.0
728584,118633,1.0
728584,39207,1.0
728584,69081,1.0
728584,143316,1.0
728584,256694,1.0
728584,97890,1.0
728584,55072,1.0
728592,358819,4.0
728592,337166,1.0
728592,301547,1.0
728592,118633,1.0
728592,39207,1.0
728592,69081,1.0
728592,143316,1.0
728592,256694,1.0
728592,97890,1.0
728592,55072,1.0
728647,358819,4.0
728647,337166,1.0
728647,301547,1.0
728647,118633,1.0
728647,39207,1.0
728647,69081,1.0
728647,143316,1.0
728647,256694,1.0
728647,97890,1.0
728647,55072,1.0
728789,358819,4.0
728789,337166,1.0
728789,301547,1.0
728789,118633,1.0
728789,39207,1.0
728789,69081,1.0
728789,143316,1.0
728789,256694,1.0
728789,97890,1.0
728789,55072,1.0
729372,358819,4.0
729372,39207,1.0
729372,143316,1.0
729372,256694,1.0
729372,97890,1.0
729372,55072,1.0
729372,311886,1.0
729372,380693,1.0
729372,202168,1.0
729372,296217,1.0
729888,358819,4.0
729888,337166,1.0
729888,301547,1.0
729888,118633,1.0
729888,39207,1.0
729888,69081,1.0
729888,143316,1.0
729888,256694,1.0
729888,97890,1.0
729888,55072,1.0
730061,358819,4.0
730061,337166,1.0
730061,301547,1.0
730061,118633,1.0
730061,39207,1.0
730061,69081,1.0
730061,143316,1.0
730061,256694,1.0
730061,97890,1.0
730061,55072,1.0
730546,358819,4.0
730546,337166,1.0
730546,301547,1.0
730546,118633,1.0
730546,39207,1.0
730546,69081,1.0
730546,143316,1.0
730546,256694,1.0
730546,97890,1.0
730546,55072,1.0
730662,358819,4.0
730662,337166,1.0
730662,301547,1.0
730662,118633,1.0
730662,39207,1.0
730662,69081,1.0
730662,143316,1.0
730662,256694,1.0
730662,97890,1.0
730662,55072,1.0
730705,358819,4.0
730705,337166,1.0
730705,301547,1.0
730705,118633,1.0
730705,39207,1.0
730705,69081,1.0
730705,143316,1.0
730705,256694,1.0
730705,97890,1.0
730705,55072,1.0
730761,358819,4.0
730761,337166,1.0
730761,301547,1.0
730761,118633,1.0
730761,39207,1.0
730761,69081,1.0
730761,143316,1.0
730761,256694,1.0
730761,97890,1.0
730761,55072,1.0
730836,174148,7.0
730836,358819,4.0
730836,113908,2.0
730836,138613,2.0
730836,118633,1.0
730836,39207,1.0
730836,143316,1.0
730836,256694,1.0
730836,97890,1.0
730836,55072,1.0
731502,358819,4.0
731502,39207,1.0
731502,434432,1.0
731502,143316,1.0
731502,256694,1.0
731502,97890,1.0
731502,55072,1.0
731502,311886,1.0
731502,380693,1.0
731502,202168,1.0
731609,358819,4.0
731609,337166,1.0
731609,301547,1.0
731609,118633,1.0
731609,39207,1.0
731609,69081,1.0
731609,143316,1.0
731609,256694,1.0
731609,97890,1.0
731609,55072,1.0
732681,358819,4.0
732681,337166,1.0
732681,301547,1.0
732681,118633,1.0
732681,39207,1.0
732681,69081,1.0
732681,143316,1.0
732681,256694,1.0
732681,97890,1.0
732681,55072,1.0
732993,119736,91.0
732993,409804,35.0
732993,213834,34.0
732993,439963,32.0
732993,355994,30.0
732993,235559,27.0
732993,65021,25.0
732993,338395,25.0
732993,282385,22.0
732993,445351,21.0
733547,358819,4.0
733547,337166,1.0
733547,301547,1.0
733547,118633,1.0
733547,39207,1.0
733547,69081,1.0
733547,143316,1.0
733547,256694,1.0
733547,97890,1.0
733547,55072,1.0
733630,358819,4.0
733630,337166,1.0
733630,301547,1.0
733630,118633,1.0
733630,39207,1.0
733630,69081,1.0
733630,143316,1.0
733630,256694,1.0
733630,97890,1.0
733630,55072,1.0
733748,358819,4.0
733748,337166,1.0
733748,301547,1.0
733748,118633,1.0
733748,39207,1.0
733748,69081,1.0
733748,143316,1.0
733748,256694,1.0
733748,97890,1.0
733748,55072,1.0
733944,358819,4.0
733944,337166,1.0
733944,301547,1.0
733944,118633,1.0
733944,39207,1.0
733944,69081,1.0
733944,143316,1.0
733944,256694,1.0
733944,97890,1.0
733944,55072,1.0
734327,358819,4.0
734327,337166,1.0
734327,301547,1.0
734327,118633,1.0
734327,39207,1.0
734327,69081,1.0
734327,143316,1.0
734327,256694,1.0
734327,97890,1.0
734327,55072,1.0
734639,358819,4.0
734639,337166,1.0
734639,301547,1.0
734639,118633,1.0
734639,39207,1.0
734639,69081,1.0
734639,143316,1.0
734639,256694,1.0
734639,97890,1.0
734639,55072,1.0
734932,129417,3.0
734932,205504,3.0
734932,97890,1.0
734932,55072,1.0
734932,311886,1.0
734932,380693,1.0
734932,202168,1.0
734932,296217,1.0
734932,298545,1.0
734932,69081,1.0
735046,358819,4.0
735046,337166,1.0
735046,301547,1.0
735046,118633,1.0
735046,39207,1.0
735046,69081,1.0
735046,143316,1.0
735046,256694,1.0
735046,97890,1.0
735046,55072,1.0
735555,358819,4.0
735555,337166,1.0
735555,301547,1.0
735555,118633,1.0
735555,39207,1.0
735555,69081,1.0
735555,143316,1.0
735555,256694,1.0
735555,97890,1.0
735555,55072,1.0
735758,358819,4.0
735758,337166,1.0
735758,301547,1.0
735758,118633,1.0
735758,39207,1.0
735758,69081,1.0
735758,143316,1.0
735758,256694,1.0
735758,97890,1.0
735758,55072,1.0
735954,358819,4.0
735954,118633,1.0
735954,39207,1.0
735954,143316,1.0
735954,256694,1.0
735954,97890,1.0
735954,55072,1.0
735954,311886,1.0
735954,380693,1.0
735954,202168,1.0
736013,119736,91.0
736013,409804,35.0
736013,213834,34.0
736013,439963,32.0
736013,355994,30.0
736013,235559,27.0
736013,338395,25.0
736013,65021,25.0
736013,282385,22.0
736013,445351,21.0
736260,358819,4.0
736260,337166,1.0
736260,301547,1.0
736260,118633,1.0
736260,39207,1.0
736260,69081,1.0
736260,143316,1.0
736260,256694,1.0
736260,97890,1.0
736260,55072,1.0
736282,358819,4.0
736282,337166,1.0
736282,301547,1.0
736282,118633,1.0
736282,39207,1.0
736282,69081,1.0
736282,143316,1.0
736282,256694,1.0
736282,97890,1.0
736282,55072,1.0
736290,358819,4.0
736290,337166,1.0
736290,301547,1.0
736290,118633,1.0
736290,39207,1.0
736290,69081,1.0
736290,143316,1.0
736290,256694,1.0
736290,97890,1.0
736290,55072,1.0
736741,358819,4.0
736741,337166,1.0
736741,301547,1.0
736741,118633,1.0
736741,39207,1.0
736741,69081,1.0
736741,143316,1.0
736741,256694,1.0
736741,97890,1.0
736741,55072,1.0
737314,358819,4.0
737314,337166,1.0
737314,301547,1.0
737314,118633,1.0
737314,39207,1.0
737314,69081,1.0
737314,143316,1.0
737314,256694,1.0
737314,97890,1.0
737314,55072,1.0
737905,358819,4.0
737905,337166,1.0
737905,301547,1.0
737905,118633,1.0
737905,39207,1.0
737905,69081,1.0
737905,143316,1.0
737905,256694,1.0
737905,97890,1.0
737905,55072,1.0
737918,205275,1.0
737918,97890,1.0
737918,55072,1.0
737918,311886,1.0
737918,380693,1.0
737918,202168,1.0
737918,296217,1.0
737918,298545,1.0
737918,69081,1.0
737918,77298,1.0
738580,358819,4.0
738580,337166,1.0
738580,301547,1.0
738580,118633,1.0
738580,39207,1.0
738580,69081,1.0
738580,143316,1.0
738580,256694,1.0
738580,97890,1.0
738580,55072,1.0
738775,358819,4.0
738775,337166,1.0
738775,301547,1.0
738775,118633,1.0
738775,39207,1.0
738775,69081,1.0
738775,143316,1.0
738775,256694,1.0
738775,97890,1.0
738775,55072,1.0
738923,358819,4.0
738923,337166,1.0
738923,301547,1.0
738923,118633,1.0
738923,39207,1.0
738923,69081,1.0
738923,143316,1.0
738923,256694,1.0
738923,97890,1.0
738923,55072,1.0
739510,358819,4.0
739510,337166,1.0
739510,301547,1.0
739510,118633,1.0
739510,39207,1.0
739510,69081,1.0
739510,143316,1.0
739510,256694,1.0
739510,97890,1.0
739510,55072,1.0
739745,358819,4.0
739745,337166,1.0
739745,301547,1.0
739745,118633,1.0
739745,39207,1.0
739745,69081,1.0
739745,143316,1.0
739745,256694,1.0
739745,97890,1.0
739745,55072,1.0
739809,358819,4.0
739809,337166,1.0
739809,301547,1.0
739809,118633,1.0
739809,39207,1.0
739809,69081,1.0
739809,143316,1.0
739809,256694,1.0
739809,97890,1.0
739809,55072,1.0
739961,358819,4.0
739961,337166,1.0
739961,301547,1.0
739961,118633,1.0
739961,39207,1.0
739961,69081,1.0
739961,143316,1.0
739961,256694,1.0
739961,97890,1.0
739961,55072,1.0
740081,358819,4.0
740081,337166,1.0
740081,301547,1.0
740081,118633,1.0
740081,39207,1.0
740081,69081,1.0
740081,143316,1.0
740081,256694,1.0
740081,97890,1.0
740081,55072,1.0
740400,358819,4.0
740400,337166,1.0
740400,301547,1.0
740400,118633,1.0
740400,39207,1.0
740400,69081,1.0
740400,143316,1.0
740400,256694,1.0
740400,97890,1.0
740400,55072,1.0
740526,358819,4.0
740526,337166,1.0
740526,301547,1.0
740526,118633,1.0
740526,39207,1.0
740526,69081,1.0
740526,143316,1.0
740526,256694,1.0
740526,97890,1.0
740526,55072,1.0
741045,358819,4.0
741045,337166,1.0
741045,301547,1.0
741045,118633,1.0
741045,39207,1.0
741045,69081,1.0
741045,143316,1.0
741045,256694,1.0
741045,97890,1.0
741045,55072,1.0
741078,358819,4.0
741078,337166,1.0
741078,301547,1.0
741078,118633,1.0
741078,39207,1.0
741078,69081,1.0
741078,143316,1.0
741078,256694,1.0
741078,97890,1.0
741078,55072,1.0
741141,358819,4.0
741141,337166,1.0
741141,301547,1.0
741141,118633,1.0
741141,39207,1.0
741141,69081,1.0
741141,143316,1.0
741141,256694,1.0
741141,97890,1.0
741141,55072,1.0
741538,358819,4.0
741538,337166,1.0
741538,301547,1.0
741538,118633,1.0
741538,39207,1.0
741538,69081,1.0
741538,143316,1.0
741538,256694,1.0
741538,97890,1.0
741538,55072,1.0
741702,358819,4.0
741702,337166,1.0
741702,301547,1.0
741702,118633,1.0
741702,39207,1.0
741702,69081,1.0
741702,143316,1.0
741702,256694,1.0
