visitorid,itemid,recommendation_score,feedback,feedback_score,updated_score,updated_rank,recommendation_score_user,updated_score_user,feedback_score_user,personalization_score,personalized_rank
873276,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
873892,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.6,0.9,1
873892,337166,1.0,Like,1,1.0,2,1.3,1.0,0.6,0.9,2
873892,301547,1.0,Like,1,1.0,3,1.3,1.0,0.6,0.9,3
873892,118633,1.0,Like,1,1.0,4,1.3,1.0,0.6,0.9,4
873892,39207,1.0,Like,1,1.0,5,1.3,1.0,0.6,0.9,5
873892,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.6,0.9,6
873892,143316,1.0,Like,1,1.0,7,1.3,1.0,0.6,0.9,7
873892,256694,1.0,Like,1,1.0,8,1.3,1.0,0.6,0.9,8
873892,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.6,0.9,9
873892,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.6,0.9,10
874264,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
874264,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
874264,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
874264,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
874264,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.9,0.975,5
874264,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
874264,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
874264,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
874264,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
874264,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
874430,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
874430,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
874430,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.9,0.975,3
874430,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
874430,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
874430,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
874430,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
874430,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
874430,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
874430,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
874861,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
874861,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
874861,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
874861,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
874861,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
874861,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
874861,338395,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
874861,65021,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
874861,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
874861,442725,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
875581,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
875581,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
875581,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
875581,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
875581,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
875581,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
875581,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
875581,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
875581,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
875581,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.9,0.975,10
875907,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
875907,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
875907,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
875907,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
875907,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
875907,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
875907,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
875907,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
875907,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
875907,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.9,0.975,10
876347,119736,91.0,Like,1,1.0,1,34.2,1.0,0.7,0.9249999999999999,1
876347,409804,35.0,Neutral,0,1.0,2,34.2,1.0,0.7,0.9249999999999999,2
876347,213834,34.0,Like,1,1.0,3,34.2,1.0,0.7,0.9249999999999999,3
876347,439963,32.0,Like,1,1.0,4,34.2,1.0,0.7,0.9249999999999999,4
876347,355994,30.0,Neutral,0,1.0,5,34.2,1.0,0.7,0.9249999999999999,5
876347,235559,27.0,Like,1,1.0,6,34.2,1.0,0.7,0.9249999999999999,6
876347,65021,25.0,Like,1,1.0,7,34.2,1.0,0.7,0.9249999999999999,7
876347,338395,25.0,Like,1,1.0,8,34.2,1.0,0.7,0.9249999999999999,8
876347,282385,22.0,Like,1,1.0,9,34.2,1.0,0.7,0.9249999999999999,9
876347,442725,21.0,Neutral,0,1.0,10,34.2,1.0,0.7,0.9249999999999999,10
876843,304877,2.0,Like,1,1.0,1,1.2,1.0,1.0,1.0,1
876843,445676,2.0,Like,1,1.0,2,1.2,1.0,1.0,1.0,2
876843,191106,1.0,Like,1,1.0,3,1.2,1.0,1.0,1.0,3
876843,424245,1.0,Like,1,1.0,4,1.2,1.0,1.0,1.0,4
876843,97890,1.0,Like,1,1.0,5,1.2,1.0,1.0,1.0,5
876843,55072,1.0,Like,1,1.0,6,1.2,1.0,1.0,1.0,6
876843,311886,1.0,Like,1,1.0,7,1.2,1.0,1.0,1.0,7
876843,380693,1.0,Like,1,1.0,8,1.2,1.0,1.0,1.0,8
876843,202168,1.0,Like,1,1.0,9,1.2,1.0,1.0,1.0,9
876843,296217,1.0,Like,1,1.0,10,1.2,1.0,1.0,1.0,10
876882,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
876882,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
876882,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.9,0.975,3
876882,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
876882,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
876882,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
876882,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
876882,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
876882,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
876882,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
877461,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
877461,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
877461,301547,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
877461,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
877461,39207,1.0,Like,1,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
877461,69081,1.0,Like,1,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
877461,143316,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
877461,256694,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
877461,97890,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
877461,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
877518,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
877518,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
877518,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
877518,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
877518,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
877518,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
877518,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
877518,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
877518,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.9,0.975,9
877518,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
877881,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
877881,431924,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
877881,69081,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
877881,39207,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
877881,143316,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
877881,256694,1.0,Neutral,0,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
877881,97890,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
877881,55072,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
877881,311886,1.0,Neutral,0,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
877881,380693,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
877956,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
877956,39207,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
877956,143316,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
877956,256694,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
877956,97890,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
877956,55072,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
877956,311886,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
877956,380693,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
877956,202168,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
877956,296217,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
878662,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
878662,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
878662,301547,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
878662,118633,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
878662,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
878662,69081,1.0,Like,1,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
878662,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
878662,256694,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
878662,97890,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
878662,55072,1.0,Like,1,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
879278,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
879278,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
879278,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
879278,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
879278,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
879278,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
879278,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
879278,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
879278,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
879278,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
879799,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
879799,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
879799,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
879799,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
879799,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
879799,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
879799,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.9,0.975,7
879799,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
879799,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
879799,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
879852,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
879852,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
879852,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
879852,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
879852,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
879852,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
879852,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
879852,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
879852,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
879852,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
879928,55072,1.0,Like,1,1.0,1,1.0,1.0,1.0,1.0,1
879928,311886,1.0,Like,1,1.0,2,1.0,1.0,1.0,1.0,2
879928,380693,1.0,Like,1,1.0,3,1.0,1.0,1.0,1.0,3
879928,202168,1.0,Like,1,1.0,4,1.0,1.0,1.0,1.0,4
879928,296217,1.0,Like,1,1.0,5,1.0,1.0,1.0,1.0,5
879928,298545,1.0,Like,1,1.0,6,1.0,1.0,1.0,1.0,6
879928,69081,1.0,Like,1,1.0,7,1.0,1.0,1.0,1.0,7
879928,77298,1.0,Like,1,1.0,8,1.0,1.0,1.0,1.0,8
880113,119736,91.0,Like,1,1.0,1,34.2,1.0,0.8,0.9500000000000001,1
880113,409804,35.0,Like,1,1.0,2,34.2,1.0,0.8,0.9500000000000001,2
880113,213834,34.0,Like,1,1.0,3,34.2,1.0,0.8,0.9500000000000001,3
880113,439963,32.0,Like,1,1.0,4,34.2,1.0,0.8,0.9500000000000001,4
880113,355994,30.0,Neutral,0,1.0,5,34.2,1.0,0.8,0.9500000000000001,5
880113,235559,27.0,Like,1,1.0,6,34.2,1.0,0.8,0.9500000000000001,6
880113,338395,25.0,Like,1,1.0,7,34.2,1.0,0.8,0.9500000000000001,7
880113,65021,25.0,Neutral,0,1.0,8,34.2,1.0,0.8,0.9500000000000001,8
880113,282385,22.0,Like,1,1.0,9,34.2,1.0,0.8,0.9500000000000001,9
880113,182407,21.0,Like,1,1.0,10,34.2,1.0,0.8,0.9500000000000001,10
880247,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
880247,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
880247,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
880247,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
880247,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
880247,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
880247,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
880247,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
880247,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
880247,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
880704,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
880704,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
880704,301547,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
880704,118633,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
880704,39207,1.0,Like,1,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
880704,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
880704,143316,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
880704,256694,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
880704,97890,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
880704,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
881650,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
881650,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
881650,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
881650,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
881650,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
881650,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
881650,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
881650,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
881650,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
881650,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
881683,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
881683,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
881683,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
881683,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
881683,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
881683,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.9,0.975,6
881683,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
881683,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
881683,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
881683,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
882044,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
882044,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
882044,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
882044,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
882044,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
882044,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
882044,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
882044,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
882044,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
882044,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
882121,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
882121,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
882121,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
882121,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.9,0.975,4
882121,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
882121,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
882121,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
882121,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
882121,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
882121,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
882660,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
882660,118633,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
882660,39207,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
882660,143316,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
882660,256694,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
882660,97890,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
882660,55072,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
882660,311886,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
882660,380693,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
882660,202168,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
882682,119736,91.0,Like,1,1.0,1,34.2,1.0,0.9,0.975,1
882682,409804,35.0,Like,1,1.0,2,34.2,1.0,0.9,0.975,2
882682,213834,34.0,Like,1,1.0,3,34.2,1.0,0.9,0.975,3
882682,439963,32.0,Like,1,1.0,4,34.2,1.0,0.9,0.975,4
882682,355994,30.0,Like,1,1.0,5,34.2,1.0,0.9,0.975,5
882682,235559,27.0,Like,1,1.0,6,34.2,1.0,0.9,0.975,6
882682,338395,25.0,Neutral,0,1.0,7,34.2,1.0,0.9,0.975,7
882682,65021,25.0,Like,1,1.0,8,34.2,1.0,0.9,0.975,8
882682,282385,22.0,Like,1,1.0,9,34.2,1.0,0.9,0.975,9
882682,182407,21.0,Like,1,1.0,10,34.2,1.0,0.9,0.975,10
882946,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
882946,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
882946,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
882946,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
882946,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
882946,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
882946,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
882946,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
882946,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
882946,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
883434,119736,91.0,Like,1,1.0,1,34.2,1.0,0.9,0.975,1
883434,409804,35.0,Like,1,1.0,2,34.2,1.0,0.9,0.975,2
883434,213834,34.0,Like,1,1.0,3,34.2,1.0,0.9,0.975,3
883434,439963,32.0,Like,1,1.0,4,34.2,1.0,0.9,0.975,4
883434,355994,30.0,Like,1,1.0,5,34.2,1.0,0.9,0.975,5
883434,235559,27.0,Like,1,1.0,6,34.2,1.0,0.9,0.975,6
883434,338395,25.0,Like,1,1.0,7,34.2,1.0,0.9,0.975,7
883434,65021,25.0,Neutral,0,1.0,8,34.2,1.0,0.9,0.975,8
883434,282385,22.0,Like,1,1.0,9,34.2,1.0,0.9,0.975,9
883434,445351,21.0,Like,1,1.0,10,34.2,1.0,0.9,0.975,10
883695,399748,2.0,Like,1,1.0,1,1.5,1.0,1.0,1.0,1
883695,262595,1.0,Like,1,1.0,2,1.5,1.0,1.0,1.0,2
884180,358819,4.0,Like,1,1.0,1,1.3,1.0,0.6,0.9,1
884180,337166,1.0,Like,1,1.0,2,1.3,1.0,0.6,0.9,2
884180,301547,1.0,Like,1,1.0,3,1.3,1.0,0.6,0.9,3
884180,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.6,0.9,4
884180,39207,1.0,Like,1,1.0,5,1.3,1.0,0.6,0.9,5
884180,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.6,0.9,6
884180,143316,1.0,Like,1,1.0,7,1.3,1.0,0.6,0.9,7
884180,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.6,0.9,8
884180,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.6,0.9,9
884180,55072,1.0,Like,1,1.0,10,1.3,1.0,0.6,0.9,10
884639,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
884639,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
884639,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
884639,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.9,0.975,4
884639,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
884639,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
884639,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
884639,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
884639,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
884639,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
884865,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
884865,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
884865,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.9,0.975,3
884865,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
884865,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
884865,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
884865,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
884865,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
884865,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
884865,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
885115,338127,10.0,Like,1,1.0,1,8.7,1.0,0.6,0.9,1
885115,381613,10.0,Like,1,1.0,2,8.7,1.0,0.6,0.9,2
885115,4553,9.0,Like,1,1.0,3,8.7,1.0,0.6,0.9,3
885115,200947,9.0,Neutral,0,1.0,4,8.7,1.0,0.6,0.9,4
885115,386704,9.0,Like,1,1.0,5,8.7,1.0,0.6,0.9,5
885115,264513,9.0,Like,1,1.0,6,8.7,1.0,0.6,0.9,6
885115,139706,9.0,Like,1,1.0,7,8.7,1.0,0.6,0.9,7
885115,369933,9.0,Neutral,0,1.0,8,8.7,1.0,0.6,0.9,8
885115,422044,9.0,Neutral,0,1.0,9,8.7,1.0,0.6,0.9,9
885115,358819,4.0,Neutral,0,1.0,10,8.7,1.0,0.6,0.9,10
885557,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
885557,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
885557,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
885557,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
885557,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
885557,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
885557,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
885557,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
885557,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
